"Plot Title: Cowan Cummunity Center"
"#","Date Time, GMT-05:00","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)"
5281,02/06/25 11:35:54 AM,12.6,0.00,0.00,55.279,99.934,0.020
5282,02/06/25 11:50:54 AM,12.6,0.00,0.00,55.719,99.989,0.000
5283,02/06/25 12:05:54 PM,12.6,0.00,0.00,56.120,99.997,0.000
5284,02/06/25 12:20:54 PM,12.6,0.00,0.00,57.051,99.989,0.000
5285,02/06/25 12:35:54 PM,12.6,0.00,0.00,59.392,99.438,0.000
5286,02/06/25 12:50:54 PM,35.1,0.00,2.26,60.226,98.367,0.000
5287,02/06/25 01:05:54 PM,247.1,0.00,1.12,61.873,97.423,0.000
5288,02/06/25 01:20:54 PM,238.7,0.00,0.00,63.966,93.416,0.000
5289,02/06/25 01:35:54 PM,235.9,0.00,1.12,64.627,91.751,0.000
5290,02/06/25 01:50:54 PM,233.1,0.00,0.00,63.050,94.917,0.000
5291,02/06/25 02:05:54 PM,235.9,0.00,2.26,64.535,91.414,0.000
5292,02/06/25 02:20:54 PM,249.9,0.00,0.00,65.332,89.152,0.000
5293,02/06/25 02:35:54 PM,237.3,0.00,0.00,66.843,86.304,0.000
5294,02/06/25 02:50:54 PM,160.0,0.00,3.38,69.087,79.394,0.000
5295,02/06/25 03:05:54 PM,165.7,0.00,2.26,70.462,75.369,0.000
5296,02/06/25 03:20:54 PM,134.8,0.00,1.12,69.361,78.341,0.000
5297,02/06/25 03:35:54 PM,101.1,0.00,3.38,68.970,79.362,0.000
5298,02/06/25 03:50:54 PM,43.5,0.00,3.38,64.864,87.424,0.000
5299,02/06/25 04:05:54 PM,22.5,0.00,1.12,64.531,89.136,0.000
5300,02/06/25 04:20:54 PM,22.5,0.00,0.00,64.063,90.752,0.000
5301,02/06/25 04:35:54 PM,22.5,0.00,1.12,63.280,92.908,0.000
5302,02/06/25 04:50:54 PM,22.5,0.00,0.00,63.059,93.841,0.000
5303,02/06/25 05:05:54 PM,22.5,0.00,0.00,62.071,94.849,0.000
5304,02/06/25 05:20:54 PM,22.5,0.00,1.12,61.115,95.839,0.000
5305,02/06/25 05:35:54 PM,22.5,0.00,0.00,60.139,95.982,0.000
5306,02/06/25 05:50:54 PM,346.8,0.00,3.38,60.346,95.903,0.000
5307,02/06/25 06:05:54 PM,1.4,0.00,1.12,59.686,96.403,0.000
5308,02/06/25 06:20:54 PM,0.0,0.00,1.12,58.779,96.529,0.000
5309,02/06/25 06:35:54 PM,355.2,0.00,1.12,57.943,96.860,0.000
5310,02/06/25 06:50:54 PM,231.6,0.00,1.12,57.268,97.638,0.000
5311,02/06/25 07:05:54 PM,244.3,0.00,1.12,57.123,98.071,0.000
5312,02/06/25 07:20:54 PM,327.1,0.00,0.00,57.288,98.422,0.000
5313,02/06/25 07:35:54 PM,238.7,0.00,0.00,56.786,98.668,0.000
5314,02/06/25 07:50:54 PM,238.7,0.00,0.00,56.304,98.975,0.000
5315,02/06/25 08:05:54 PM,5.6,0.00,2.26,56.709,99.409,0.010
5316,02/06/25 08:20:54 PM,59.0,0.00,9.01,57.186,99.751,0.150
5317,02/06/25 08:35:54 PM,188.1,0.00,4.50,57.432,99.042,0.080
5318,02/06/25 08:50:54 PM,221.8,0.00,0.00,56.835,99.767,0.030
5319,02/06/25 09:05:54 PM,221.8,0.00,0.00,56.347,99.980,0.070
5320,02/06/25 09:20:54 PM,248.5,0.00,2.26,56.376,99.997,0.070
5321,02/06/25 09:35:54 PM,224.6,0.00,1.12,56.327,99.997,0.060
5322,02/06/25 09:50:54 PM,280.8,0.00,1.12,55.917,99.997,0.010
5323,02/06/25 10:05:54 PM,280.8,0.00,1.12,55.477,99.997,0.010
5324,02/06/25 10:20:54 PM,280.8,0.00,0.00,55.285,99.997,0.000
5325,02/06/25 10:35:54 PM,247.1,0.00,0.00,55.227,99.997,0.010
5326,02/06/25 10:50:54 PM,126.4,0.00,1.12,55.000,99.997,0.020
5327,02/06/25 11:05:54 PM,181.1,0.00,2.26,54.957,99.997,0.050
5328,02/06/25 11:20:54 PM,256.9,0.00,6.76,53.794,99.808,0.010
5329,02/06/25 11:35:54 PM,217.6,0.00,7.87,51.762,97.494,0.040
5330,02/06/25 11:50:54 PM,241.5,0.00,5.64,49.919,96.599,0.010
5331,02/07/25 12:05:54 AM,242.9,0.00,4.50,48.470,97.443,0.040
5332,02/07/25 12:20:54 AM,247.1,0.00,0.00,47.887,99.005,0.020
5333,02/07/25 12:35:54 AM,245.7,0.00,0.00,47.955,99.586,0.000
5334,02/07/25 12:50:54 AM,224.6,0.00,3.38,47.881,99.060,0.000
5335,02/07/25 01:05:54 AM,178.3,0.00,0.00,47.775,98.593,0.000
5336,02/07/25 01:20:54 AM,221.8,0.00,2.26,47.197,97.707,0.000
5337,02/07/25 01:35:54 AM,245.7,0.00,0.00,45.667,97.012,0.000
5338,02/07/25 01:50:54 AM,245.7,0.00,0.00,43.756,96.793,0.000
5339,02/07/25 02:05:54 AM,245.7,0.00,0.00,42.507,97.742,0.000
5340,02/07/25 02:20:54 AM,245.7,0.00,0.00,41.634,98.141,0.000
5341,02/07/25 02:35:54 AM,245.7,0.00,0.00,40.977,98.653,0.000
5342,02/07/25 02:50:54 AM,258.3,0.00,0.00,40.802,99.391,0.000
5343,02/07/25 03:05:54 AM,273.8,0.00,0.00,40.339,99.551,0.000
5344,02/07/25 03:20:54 AM,273.8,0.00,0.00,40.132,99.770,0.010
5345,02/07/25 03:35:54 AM,273.8,0.00,0.00,40.113,99.854,0.000
5346,02/07/25 03:50:54 AM,273.8,0.00,0.00,39.538,99.873,0.000
5347,02/07/25 04:05:54 AM,273.8,0.00,0.00,39.133,99.973,0.000
5348,02/07/25 04:20:54 AM,273.8,0.00,0.00,38.516,99.992,0.000
5349,02/07/25 04:35:54 AM,273.8,0.00,0.00,38.014,99.997,0.000
5350,02/07/25 04:50:54 AM,273.8,0.00,0.00,37.805,99.997,0.000
5351,02/07/25 05:05:54 AM,273.8,0.00,0.00,37.681,99.997,0.000
5352,02/07/25 05:20:54 AM,273.8,0.00,0.00,37.701,99.997,0.000
5353,02/07/25 05:35:54 AM,273.8,0.00,0.00,37.661,99.997,0.000
5354,02/07/25 05:50:54 AM,273.8,0.00,0.00,37.888,99.997,0.000
5355,02/07/25 06:05:54 AM,273.8,0.00,0.00,38.014,99.997,0.000
5356,02/07/25 06:20:54 AM,273.8,0.00,0.00,38.120,99.997,0.000
5357,02/07/25 06:35:54 AM,273.8,0.00,0.00,37.443,99.997,0.000
5358,02/07/25 06:50:54 AM,273.8,0.00,0.00,37.247,99.997,0.000
5359,02/07/25 07:05:54 AM,273.8,0.00,0.00,36.185,99.997,0.000
5360,02/07/25 07:20:54 AM,272.4,0.00,0.00,35.794,99.997,0.000
5361,02/07/25 07:35:54 AM,272.4,0.00,0.00,35.798,99.997,0.000
5362,02/07/25 07:50:54 AM,272.4,0.00,0.00,35.528,99.997,0.000
5363,02/07/25 08:05:54 AM,272.4,0.00,0.00,35.037,99.997,0.000
5364,02/07/25 08:20:54 AM,272.4,0.00,0.00,34.678,99.997,0.000
5365,02/07/25 08:35:54 AM,272.4,0.00,0.00,34.713,99.997,0.000
5366,02/07/25 08:50:54 AM,272.4,0.00,0.00,34.669,99.997,0.000
5367,02/07/25 09:05:54 AM,272.4,0.00,0.00,34.457,99.997,0.000
5368,02/07/25 09:20:54 AM,272.4,0.00,0.00,35.157,99.997,0.000
5369,02/07/25 09:35:54 AM,272.4,0.00,0.00,37.744,94.553,0.000
5370,02/07/25 09:50:54 AM,272.4,0.00,0.00,39.774,87.878,0.000
5371,02/07/25 10:05:54 AM,251.3,0.00,3.38,42.028,80.989,0.000
5372,02/07/25 10:20:54 AM,106.7,0.00,3.38,44.296,65.699,0.000
5373,02/07/25 10:35:54 AM,99.7,0.00,3.38,44.933,58.378,0.000
5374,02/07/25 10:50:54 AM,23.9,0.00,9.01,45.522,55.479,0.000
5375,02/07/25 11:05:54 AM,248.5,0.00,3.38,47.548,53.124,0.000
5376,02/07/25 11:20:54 AM,235.9,0.00,3.38,49.224,49.873,0.000
5377,02/07/25 11:35:54 AM,174.1,0.00,4.50,49.239,49.642,0.000
5378,02/07/25 11:50:54 AM,198.0,0.00,4.50,50.106,49.323,0.000
5379,02/07/25 12:05:54 PM,196.5,0.00,3.38,50.198,46.587,0.000
5380,02/07/25 12:20:54 PM,242.9,0.00,3.38,52.867,43.107,0.000
5381,02/07/25 12:35:54 PM,185.3,0.00,3.38,52.916,42.887,0.000
5382,02/07/25 12:50:54 PM,193.7,0.00,4.50,52.529,43.745,0.000
5383,02/07/25 01:05:54 PM,162.9,0.00,5.64,51.670,44.500,0.000
5384,02/07/25 01:20:54 PM,169.9,1.12,6.76,52.018,42.751,0.000
5385,02/07/25 01:35:54 PM,150.2,0.00,9.01,52.192,41.286,0.000
5386,02/07/25 01:50:54 PM,47.7,1.12,5.64,52.592,40.276,0.000
5387,02/07/25 02:05:54 PM,202.2,0.00,6.76,53.258,39.219,0.000
5388,02/07/25 02:20:54 PM,238.7,0.00,4.50,55.170,37.937,0.000
5389,02/07/25 02:35:54 PM,228.8,0.00,3.38,55.247,37.833,0.000
5390,02/07/25 02:50:54 PM,200.8,0.00,3.38,56.505,37.617,0.000
5391,02/07/25 03:05:54 PM,355.2,1.12,5.64,55.661,37.757,0.000
5392,02/07/25 03:20:54 PM,278.0,0.00,4.50,56.341,37.571,0.000
5393,02/07/25 03:35:54 PM,161.5,0.00,4.50,55.584,39.307,0.000
5394,02/07/25 03:50:54 PM,56.2,0.00,5.64,54.628,41.349,0.000
5395,02/07/25 04:05:54 PM,338.3,0.00,3.38,53.407,42.896,0.000
5396,02/07/25 04:20:54 PM,349.6,0.00,3.38,51.231,49.200,0.000
5397,02/07/25 04:35:54 PM,23.9,0.00,2.26,49.345,54.977,0.000
5398,02/07/25 04:50:54 PM,355.2,0.00,1.12,48.765,59.818,0.000
5399,02/07/25 05:05:54 PM,335.5,0.00,0.00,48.533,60.761,0.000
5400,02/07/25 05:20:54 PM,335.5,0.00,0.00,48.369,63.214,0.000
5401,02/07/25 05:35:54 PM,335.5,0.00,0.00,47.385,64.344,0.000
5402,02/07/25 05:50:54 PM,335.5,0.00,0.00,46.603,68.028,0.000
5403,02/07/25 06:05:54 PM,335.5,0.00,0.00,46.164,74.878,0.000
5404,02/07/25 06:20:54 PM,335.5,0.00,0.00,45.277,75.573,0.000
5405,02/07/25 06:35:54 PM,335.5,0.00,0.00,43.828,77.742,0.000
5406,02/07/25 06:50:54 PM,335.5,0.00,0.00,43.084,79.756,0.000
5407,02/07/25 07:05:54 PM,335.5,0.00,0.00,42.314,82.849,0.000
5408,02/07/25 07:20:54 PM,335.5,0.00,0.00,42.004,81.160,0.000
5409,02/07/25 07:35:54 PM,335.5,0.00,0.00,42.328,80.230,0.000
5410,02/07/25 07:50:54 PM,335.5,0.00,0.00,41.830,81.253,0.000
5411,02/07/25 08:05:54 PM,335.5,0.00,0.00,40.937,84.219,0.000
5412,02/07/25 08:20:54 PM,335.5,0.00,0.00,40.320,84.949,0.000
5413,02/07/25 08:35:54 PM,341.2,0.00,1.12,39.803,85.603,0.000
5414,02/07/25 08:50:54 PM,5.6,0.00,0.00,39.780,85.873,0.000
5415,02/07/25 09:05:54 PM,318.7,0.00,1.12,39.601,86.859,0.000
5416,02/07/25 09:20:54 PM,311.7,0.00,0.00,39.108,87.605,0.000
5417,02/07/25 09:35:54 PM,342.6,0.00,0.00,39.708,86.076,0.000
5418,02/07/25 09:50:54 PM,2.8,0.00,0.00,39.834,85.408,0.000
5419,02/07/25 10:05:54 PM,1.4,0.00,0.00,39.938,86.091,0.000
5420,02/07/25 10:20:54 PM,1.4,0.00,0.00,40.523,84.964,0.000
5421,02/07/25 10:35:54 PM,2.8,0.00,0.00,40.861,84.039,0.000
5422,02/07/25 10:50:54 PM,2.8,0.00,0.00,41.040,82.495,0.000
5423,02/07/25 11:05:54 PM,1.4,0.00,0.00,41.135,83.252,0.000
5424,02/07/25 11:20:54 PM,1.4,0.00,0.00,41.266,83.371,0.000
5425,02/07/25 11:35:54 PM,1.4,0.00,0.00,41.362,83.955,0.000
5426,02/07/25 11:50:54 PM,1.4,0.00,0.00,41.531,84.401,0.000
5427,02/08/25 12:05:54 AM,1.4,0.00,0.00,41.855,83.313,0.000
5428,02/08/25 12:20:54 AM,1.4,0.00,0.00,41.878,83.284,0.000
5429,02/08/25 12:35:54 AM,1.4,0.00,0.00,42.076,83.780,0.000
5430,02/08/25 12:50:54 AM,2.8,0.00,0.00,41.950,86.891,0.000
5431,02/08/25 01:05:54 AM,1.4,0.00,0.00,41.571,89.714,0.000
5432,02/08/25 01:20:54 AM,1.4,0.00,0.00,41.092,92.683,0.000
5433,02/08/25 01:35:54 AM,15.4,0.00,1.12,40.489,94.253,0.010
5434,02/08/25 01:50:54 AM,42.1,0.00,0.00,40.595,95.309,0.000
5435,02/08/25 02:05:54 AM,148.8,0.00,0.00,40.788,95.317,0.000
5436,02/08/25 02:20:54 AM,126.4,0.00,1.12,40.861,95.782,0.000
5437,02/08/25 02:35:54 AM,119.3,0.00,0.00,40.784,95.807,0.000
5438,02/08/25 02:50:54 AM,109.5,0.00,1.12,41.135,95.550,0.000
5439,02/08/25 03:05:54 AM,32.3,0.00,1.12,41.126,96.060,0.000
5440,02/08/25 03:20:54 AM,30.9,0.00,0.00,41.155,95.358,0.000
5441,02/08/25 03:35:54 AM,25.3,0.00,2.26,41.281,95.615,0.000
5442,02/08/25 03:50:54 AM,154.4,0.00,0.00,41.482,95.604,0.000
5443,02/08/25 04:05:54 AM,162.9,0.00,0.00,41.574,94.456,0.000
5444,02/08/25 04:20:54 AM,334.1,0.00,0.00,41.623,93.974,0.000
5445,02/08/25 04:35:54 AM,0.0,0.00,0.00,41.700,93.730,0.000
5446,02/08/25 04:50:54 AM,1.4,0.00,0.00,41.657,94.012,0.000
5447,02/08/25 05:05:54 AM,0.0,0.00,0.00,41.792,93.574,0.000
5448,02/08/25 05:20:54 AM,353.8,0.00,0.00,41.806,93.248,0.000
5449,02/08/25 05:35:54 AM,345.4,0.00,0.00,41.623,94.417,0.000
5450,02/08/25 05:50:54 AM,351.0,0.00,1.12,41.347,94.316,0.000
5451,02/08/25 06:05:54 AM,255.5,0.00,0.00,41.011,95.038,0.000
5452,02/08/25 06:20:54 AM,344.0,0.00,0.00,41.068,94.641,0.000
5453,02/08/25 06:35:54 AM,352.4,0.00,0.00,41.358,93.678,0.000
5454,02/08/25 06:50:54 AM,349.6,0.00,1.12,41.527,92.903,0.000
5455,02/08/25 07:05:54 AM,353.8,0.00,0.00,41.691,93.664,0.000
5456,02/08/25 07:20:54 AM,335.5,0.00,2.26,41.754,92.233,0.000
5457,02/08/25 07:35:54 AM,269.6,0.00,0.00,42.048,91.432,0.000
5458,02/08/25 07:50:54 AM,331.3,0.00,1.12,41.878,94.066,0.000
5459,02/08/25 08:05:54 AM,311.7,0.00,1.12,41.749,94.739,0.010
5460,02/08/25 08:20:54 AM,265.3,0.00,0.00,41.763,95.656,0.020
5461,02/08/25 08:35:54 AM,265.3,0.00,0.00,41.648,96.362,0.000
5462,02/08/25 08:50:54 AM,242.9,0.00,0.00,41.970,96.400,0.000
5463,02/08/25 09:05:54 AM,261.1,0.00,2.26,42.314,95.261,0.000
5464,02/08/25 09:20:54 AM,255.5,0.00,2.26,43.119,93.872,0.000
5465,02/08/25 09:35:54 AM,242.9,0.00,2.26,44.674,89.711,0.000
5466,02/08/25 09:50:54 AM,228.8,0.00,1.12,46.931,86.027,0.000
5467,02/08/25 10:05:54 AM,241.5,0.00,2.26,48.697,83.519,0.000
5468,02/08/25 10:20:54 AM,220.4,0.00,3.38,49.807,83.816,0.000
5469,02/08/25 10:35:54 AM,179.7,0.00,3.38,50.797,84.939,0.000
5470,02/08/25 10:50:54 AM,77.2,0.00,4.50,52.842,86.430,0.000
5471,02/08/25 11:05:54 AM,91.3,1.12,9.01,61.322,79.748,0.000
5472,02/08/25 11:20:54 AM,123.5,2.26,9.01,66.963,68.762,0.000
5473,02/08/25 11:35:54 AM,137.6,2.26,9.01,67.667,66.564,0.000
5474,02/08/25 11:50:54 AM,129.2,2.26,10.13,68.290,65.245,0.000
5475,02/08/25 12:05:54 PM,139.0,2.26,9.01,68.473,64.910,0.000
5476,02/08/25 12:20:54 PM,165.7,2.26,12.39,68.054,65.505,0.000
5477,02/08/25 12:35:54 PM,148.8,1.12,7.87,67.093,67.092,0.000
5478,02/08/25 12:50:54 PM,139.0,1.12,7.87,67.836,66.427,0.000
5479,02/08/25 01:05:54 PM,127.8,2.26,7.87,68.551,64.874,0.000
5480,02/08/25 01:20:54 PM,130.6,3.38,13.51,69.039,63.018,0.000
5481,02/08/25 01:35:54 PM,151.6,3.38,10.13,68.585,63.061,0.000
5482,02/08/25 01:50:54 PM,117.9,3.38,13.51,68.542,62.921,0.000
5483,02/08/25 02:05:54 PM,127.8,2.26,12.39,69.753,61.305,0.000
5484,02/08/25 02:20:54 PM,137.6,2.26,12.39,69.377,61.738,0.000
5485,02/08/25 02:35:54 PM,126.4,3.38,12.39,70.270,59.777,0.000
5486,02/08/25 02:50:54 PM,151.6,3.38,12.39,69.255,60.974,0.000
5487,02/08/25 03:05:54 PM,123.5,1.12,7.87,68.275,63.598,0.000
5488,02/08/25 03:20:54 PM,124.9,2.26,12.39,68.574,63.398,0.000
5489,02/08/25 03:35:54 PM,130.6,2.26,10.13,67.879,65.208,0.000
5490,02/08/25 03:50:54 PM,117.9,2.26,12.39,67.833,65.945,0.000
5491,02/08/25 04:05:54 PM,117.9,3.38,13.51,67.793,66.105,0.000
5492,02/08/25 04:20:54 PM,150.2,2.26,12.39,67.402,66.831,0.000
5493,02/08/25 04:35:54 PM,140.4,3.38,11.25,67.581,66.174,0.000
5494,02/08/25 04:50:54 PM,139.0,3.38,15.77,67.804,65.084,0.000
5495,02/08/25 05:05:54 PM,134.8,2.26,11.25,67.440,65.727,0.000
5496,02/08/25 05:20:54 PM,146.0,2.26,11.25,67.503,65.594,0.000
5497,02/08/25 05:35:54 PM,132.0,2.26,12.39,67.577,65.449,0.000
5498,02/08/25 05:50:54 PM,117.9,2.26,9.01,67.509,65.501,0.000
5499,02/08/25 06:05:54 PM,155.8,1.12,9.01,67.167,66.456,0.000
5500,02/08/25 06:20:54 PM,140.4,1.12,11.25,67.204,66.313,0.000
5501,02/08/25 06:35:54 PM,140.4,1.12,9.01,67.411,66.078,0.000
5502,02/08/25 06:50:54 PM,154.4,2.26,10.13,67.431,65.803,0.000
5503,02/08/25 07:05:54 PM,108.1,2.26,13.51,67.833,65.299,0.000
5504,02/08/25 07:20:54 PM,141.8,2.26,11.25,67.518,66.468,0.000
5505,02/08/25 07:35:54 PM,127.8,2.26,7.87,67.586,66.183,0.000
5506,02/08/25 07:50:54 PM,124.9,2.26,11.25,67.793,65.518,0.000
5507,02/08/25 08:05:54 PM,129.2,2.26,13.51,67.759,66.210,0.000
5508,02/08/25 08:20:54 PM,143.2,2.26,11.25,67.368,68.095,0.000
5509,02/08/25 08:35:54 PM,132.0,1.12,9.01,67.104,69.305,0.000
5510,02/08/25 08:50:54 PM,122.1,1.12,14.63,66.673,71.752,0.000
5511,02/08/25 09:05:54 PM,115.1,0.00,3.38,63.610,81.891,0.000
5512,02/08/25 09:20:54 PM,154.4,0.00,4.50,61.153,88.371,0.000
5513,02/08/25 09:35:54 PM,143.2,1.12,6.76,64.555,77.728,0.000
5514,02/08/25 09:50:54 PM,7.0,0.00,7.87,64.566,76.831,0.000
5515,02/08/25 10:05:54 PM,30.9,0.00,7.87,62.886,79.966,0.000
5516,02/08/25 10:20:54 PM,328.5,0.00,6.76,64.362,76.522,0.000
5517,02/08/25 10:35:54 PM,251.3,0.00,7.87,64.936,74.905,0.000
5518,02/08/25 10:50:54 PM,25.3,0.00,7.87,64.767,75.657,0.000
5519,02/08/25 11:05:54 PM,117.9,0.00,2.26,63.943,77.662,0.000
5520,02/08/25 11:20:54 PM,8.4,0.00,3.38,63.108,80.920,0.020
5521,02/08/25 11:35:54 PM,231.6,0.00,6.76,61.182,92.366,0.060
5522,02/08/25 11:50:54 PM,219.0,0.00,4.50,60.165,96.046,0.010
5523,02/09/25 12:05:54 AM,139.0,0.00,4.50,60.318,94.247,0.000
5524,02/09/25 12:20:54 AM,77.2,0.00,10.13,59.720,92.622,0.000
5525,02/09/25 12:35:54 AM,196.5,0.00,4.50,58.620,93.042,0.010
5526,02/09/25 12:50:54 AM,231.6,0.00,3.38,57.727,94.218,0.000
5527,02/09/25 01:05:54 AM,169.9,0.00,3.38,57.033,92.927,0.000
5528,02/09/25 01:20:54 AM,183.9,0.00,9.01,56.086,93.616,0.000
5529,02/09/25 01:35:54 AM,165.7,0.00,6.76,55.164,93.410,0.010
5530,02/09/25 01:50:54 AM,162.9,0.00,1.12,54.325,95.586,0.000
5531,02/09/25 02:05:54 AM,161.5,0.00,1.12,53.706,95.576,0.030
5532,02/09/25 02:20:54 AM,157.2,0.00,0.00,53.137,96.422,0.000
5533,02/09/25 02:35:54 AM,212.0,0.00,7.87,52.635,94.163,0.010
5534,02/09/25 02:50:54 AM,96.9,0.00,2.26,51.613,93.532,0.010
5535,02/09/25 03:05:54 AM,224.6,0.00,3.38,50.536,93.860,0.000
5536,02/09/25 03:20:54 AM,233.1,0.00,9.01,48.303,92.750,0.000
5537,02/09/25 03:35:54 AM,245.7,0.00,2.26,46.974,93.719,0.000
5538,02/09/25 03:50:54 AM,207.8,0.00,5.64,46.477,94.174,0.000
5539,02/09/25 04:05:54 AM,214.8,0.00,3.38,45.932,93.326,0.000
5540,02/09/25 04:20:54 AM,178.3,0.00,2.26,45.639,92.856,0.000
5541,02/09/25 04:35:54 AM,172.7,0.00,2.26,45.450,91.971,0.000
5542,02/09/25 04:50:54 AM,182.5,0.00,3.38,45.208,90.677,0.000
5543,02/09/25 05:05:54 AM,172.7,0.00,0.00,44.933,93.013,0.000
5544,02/09/25 05:20:54 AM,188.1,0.00,1.12,44.688,90.703,0.000
5545,02/09/25 05:35:54 AM,139.0,0.00,2.26,44.316,89.618,0.000
5546,02/09/25 05:50:54 AM,157.2,0.00,2.26,44.114,88.930,0.000
5547,02/09/25 06:05:54 AM,134.8,0.00,0.00,43.862,90.974,0.000
5548,02/09/25 06:20:54 AM,136.2,0.00,1.12,43.612,89.700,0.000
5549,02/09/25 06:35:54 AM,134.8,0.00,0.00,43.313,90.677,0.000
5550,02/09/25 06:50:54 AM,172.7,0.00,1.12,43.279,90.059,0.000
5551,02/09/25 07:05:54 AM,205.0,0.00,3.38,43.138,88.150,0.000
5552,02/09/25 07:20:54 AM,230.2,0.00,3.38,42.613,86.381,0.000
5553,02/09/25 07:35:54 AM,226.0,0.00,2.26,42.226,86.343,0.000
5554,02/09/25 07:50:54 AM,234.5,0.00,1.12,42.042,86.450,0.000
5555,02/09/25 08:05:54 AM,160.0,0.00,3.38,42.087,84.793,0.000
5556,02/09/25 08:20:54 AM,205.0,0.00,6.76,41.700,86.162,0.000
5557,02/09/25 08:35:54 AM,233.1,0.00,2.26,41.184,86.723,0.000
5558,02/09/25 08:50:54 AM,231.6,0.00,2.26,40.465,88.095,0.000
5559,02/09/25 09:05:54 AM,82.8,0.00,3.38,40.001,87.427,0.000
5560,02/09/25 09:20:54 AM,203.6,0.00,5.64,39.427,87.471,0.000
5561,02/09/25 09:35:54 AM,164.3,0.00,4.50,39.171,88.054,0.000
5562,02/09/25 09:50:54 AM,144.6,0.00,5.64,39.229,86.809,0.000
5563,02/09/25 10:05:54 AM,189.5,0.00,3.38,39.229,86.098,0.000
5564,02/09/25 10:20:54 AM,202.2,0.00,1.12,39.403,84.747,0.000
5565,02/09/25 10:35:54 AM,192.3,0.00,3.38,39.610,84.086,0.000
5566,02/09/25 10:50:54 AM,231.6,0.00,2.26,40.006,82.864,0.000
5567,02/09/25 11:05:54 AM,231.6,0.00,3.38,39.978,82.773,0.000
5568,02/09/25 11:20:54 AM,252.7,0.00,1.12,39.972,82.629,0.000
5569,02/09/25 11:35:54 AM,35.1,0.00,4.50,40.311,79.971,0.000
5570,02/09/25 11:50:54 AM,207.8,0.00,3.38,41.068,79.677,0.000
5571,02/09/25 12:05:54 PM,214.8,0.00,2.26,41.976,77.855,0.000
5572,02/09/25 12:20:54 PM,130.6,0.00,4.50,41.623,77.136,0.000
5573,02/09/25 12:35:54 PM,176.9,0.00,4.50,40.185,80.737,0.000
5574,02/09/25 12:50:54 PM,95.5,0.00,4.50,40.253,80.475,0.000
5575,02/09/25 01:05:54 PM,198.0,0.00,2.26,40.672,79.081,0.000
5576,02/09/25 01:20:54 PM,210.6,0.00,1.12,41.074,79.147,0.000
5577,02/09/25 01:35:54 PM,57.6,0.00,1.12,41.439,77.633,0.000
5578,02/09/25 01:50:54 PM,289.2,0.00,1.12,42.314,75.413,0.000
5579,02/09/25 02:05:54 PM,262.5,0.00,1.12,42.559,74.275,0.000
5580,02/09/25 02:20:54 PM,151.6,0.00,3.38,43.477,72.670,0.000
5581,02/09/25 02:35:54 PM,265.3,0.00,2.26,44.841,69.699,0.000
5582,02/09/25 02:50:54 PM,57.6,0.00,3.38,44.726,68.931,0.000
5583,02/09/25 03:05:54 PM,196.5,0.00,4.50,44.235,70.063,0.000
5584,02/09/25 03:20:54 PM,212.0,0.00,4.50,44.224,70.576,0.000
5585,02/09/25 03:35:54 PM,164.3,0.00,4.50,43.606,71.112,0.000
5586,02/09/25 03:50:54 PM,151.6,0.00,4.50,43.452,72.563,0.000
5587,02/09/25 04:05:54 PM,206.4,0.00,2.26,42.903,73.124,0.000
5588,02/09/25 04:20:54 PM,234.5,0.00,4.50,42.415,74.104,0.000
5589,02/09/25 04:35:54 PM,240.1,0.00,3.38,41.950,74.658,0.000
5590,02/09/25 04:50:54 PM,19.7,0.00,1.12,41.502,74.707,0.000
5591,02/09/25 05:05:54 PM,272.4,0.00,1.12,41.266,74.952,0.000
5592,02/09/25 05:20:54 PM,167.1,0.00,1.12,41.097,75.532,0.000
5593,02/09/25 05:35:54 PM,95.5,0.00,0.00,40.937,75.601,0.000
5594,02/09/25 05:50:54 PM,345.4,0.00,0.00,40.755,75.930,0.000
5595,02/09/25 06:05:54 PM,290.6,0.00,1.12,40.552,75.920,0.000
5596,02/09/25 06:20:54 PM,64.6,0.00,2.26,40.055,76.229,0.000
5597,02/09/25 06:35:54 PM,117.9,0.00,0.00,39.789,77.012,0.000
5598,02/09/25 06:50:54 PM,261.1,0.00,0.00,39.495,77.737,0.000
5599,02/09/25 07:05:54 PM,263.9,0.00,3.38,39.268,77.740,0.000
5600,02/09/25 07:20:54 PM,213.4,0.00,3.38,38.872,78.381,0.000
5601,02/09/25 07:35:54 PM,193.7,0.00,1.12,38.365,79.823,0.000
5602,02/09/25 07:50:54 PM,0.0,0.00,2.26,38.037,80.520,0.000
5603,02/09/25 08:05:54 PM,318.7,0.00,3.38,37.535,80.909,0.000
5604,02/09/25 08:20:54 PM,36.5,0.00,1.12,37.323,81.646,0.000
5605,02/09/25 08:35:54 PM,266.7,0.00,1.12,37.096,82.301,0.000
5606,02/09/25 08:50:54 PM,122.1,0.00,3.38,36.909,82.443,0.000
5607,02/09/25 09:05:54 PM,161.5,0.00,0.00,36.918,83.415,0.000
