Plot Title: Cowan Cummunity Center,,,,,,,
#,"Date Time, GMT-05:00","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)"
2151,01-04-25 21:05,278,0,0,22.377,79.399,0
2152,01-04-25 21:20,278,0,0,22.179,79.139,0
2153,01-04-25 21:35,278,0,0,21.837,80.146,0
2154,01-04-25 21:50,278,0,0,21.605,81.457,0
2155,01-04-25 22:05,278,0,0,21.378,81.842,0
2156,01-04-25 22:20,278,0,0,21.258,80.04,0
2157,01-04-25 22:35,278,0,0,20.863,82.411,0
2158,01-04-25 22:50,278,0,0,20.809,80.69,0
2159,01-04-25 23:05,278,0,0,21.031,79.615,0
2160,01-04-25 23:20,278,0,0,20.588,81.778,0
2161,01-04-25 23:35,278,0,0,20.64,82.083,0
2162,01-04-25 23:50,278,0,0,20.881,82.536,0
2163,01-05-25 0:05,278,0,0,20.973,81.694,0
2164,01-05-25 0:20,278,0,0,20.79,82.449,0
2165,01-05-25 0:35,278,0,0,20.592,83.345,0
2166,01-05-25 0:50,278,0,0,20.525,84.459,0
2167,01-05-25 1:05,278,0,0,21.263,83.824,0
2168,01-05-25 1:20,278,0,0,22.107,80.819,0
2169,01-05-25 1:35,278,0,0,22.374,79.991,0
2170,01-05-25 1:50,278,0,0,22.213,81.399,0
2171,01-05-25 2:05,278,0,0,22.845,80.24,0
2172,01-05-25 2:20,278,0,0,23.261,79.599,0
2173,01-05-25 2:35,278,0,0,23.599,78.135,0
2174,01-05-25 2:50,278,0,0,23.976,77.853,0
2175,01-05-25 3:05,278,0,0,24.343,77.232,0
2176,01-05-25 3:20,278,0,0,24.588,76.152,0
2177,01-05-25 3:35,278,0,0,24.777,75.219,0
2178,01-05-25 3:50,278,0,0,25.038,72.154,0
2179,01-05-25 4:05,278,0,0,25.423,73.431,0
2180,01-05-25 4:20,278,0,0,25.655,73.335,0
2181,01-05-25 4:35,278,0,0,25.871,73.532,0
2182,01-05-25 4:50,278,0,0,26.002,70.779,0
2183,01-05-25 5:05,278,0,0,26.08,70.495,0
2184,01-05-25 5:20,278,0,0,26.335,69.708,0
2185,01-05-25 5:35,278,0,0,26.542,70.149,0
2186,01-05-25 5:50,278,0,0,26.697,68.482,0
2187,01-05-25 6:05,278,0,0,26.884,68.054,0
2188,01-05-25 6:20,278,0,0,26.973,67.08,0
2189,01-05-25 6:35,278,0,0,27.165,65.429,0
2190,01-05-25 6:50,278,0,0,27.315,64.758,0
2191,01-05-25 7:05,278,0,0,27.378,63.456,0
2192,01-05-25 7:20,278,0,0,27.541,63.507,0
2193,01-05-25 7:35,278,0,0,27.648,64.335,0
2194,01-05-25 7:50,278,0,0,27.682,64.958,0
2195,01-05-25 8:05,278,0,0,27.759,64.54,0
2196,01-05-25 8:20,278,0,1.12,27.937,65.515,0
2197,01-05-25 8:35,278,0,1.12,28.063,64.437,0
2198,01-05-25 8:50,237.3,0,1.12,28.265,63.416,0
2199,01-05-25 9:05,271,0,2.26,28.589,62.08,0
2200,01-05-25 9:20,231.6,0,3.38,28.71,62.112,0
2201,01-05-25 9:35,217.6,0,0,28.989,61.057,0
2202,01-05-25 9:50,217.6,0,0,29.365,60.464,0
2203,01-05-25 10:05,217.6,0,0,29.379,60.169,0
2204,01-05-25 10:20,217.6,0,0,29.476,59.229,0
2205,01-05-25 10:35,221.8,0,1.12,29.183,64.215,0
2206,01-05-25 10:50,182.5,0,2.26,26.924,83.102,0
2207,01-05-25 11:05,203.6,0,1.12,25.948,90.723,0
2208,01-05-25 11:20,192.3,0,0,25.641,91.409,0
2209,01-05-25 11:35,181.1,0,0,25.538,92.009,0
2210,01-05-25 11:50,176.9,0,0,25.669,91.946,0
2211,01-05-25 12:05,176.9,0,0,25.885,91.51,0
2212,01-05-25 12:20,176.9,0,0,25.689,92.879,0
2213,01-05-25 12:35,230.2,0,2.26,25.641,93.448,0
2214,01-05-25 12:50,256.9,0,1.12,25.819,93.249,0
2215,01-05-25 13:05,271,0,3.38,26.046,92.126,0
2216,01-05-25 13:20,290.6,0,1.12,26.161,91.405,0
2217,01-05-25 13:35,290.6,0,0,26.823,90.274,0
2218,01-05-25 13:50,242.9,0,3.38,26.958,91.07,0
2219,01-05-25 14:05,231.6,0,2.26,27.392,90.878,0
2220,01-05-25 14:20,234.5,0,2.26,27.156,91.55,0
2221,01-05-25 14:35,292,0,2.26,27.111,91.667,0
2222,01-05-25 14:50,249.9,0,2.26,27.455,91.592,0
2223,01-05-25 15:05,301.8,0,0,28.173,90.834,0
2224,01-05-25 15:20,247.1,0,1.12,28.396,90.854,0
2225,01-05-25 15:35,231.6,0,0,28.351,91.844,0
2226,01-05-25 15:50,241.5,0,3.38,28.825,92.355,0
2227,01-05-25 16:05,249.9,0,2.26,28.974,92.345,0
2228,01-05-25 16:20,263.9,0,0,28.985,92.576,0
2229,01-05-25 16:35,263.9,0,0,29.255,92.612,0
2230,01-05-25 16:50,263.9,0,0,29.665,93.645,0
2231,01-05-25 17:05,240.1,0,2.26,29.804,92.854,0
2232,01-05-25 17:20,227.4,0,0,29.892,94.553,0
2233,01-05-25 17:35,227.4,0,0,30.693,95.267,0
2234,01-05-25 17:50,228.8,0,0,31.248,94.784,0
2235,01-05-25 18:05,213.4,0,0,31.46,95.557,0
2236,01-05-25 18:20,251.3,0,0,31.285,95.245,0
2237,01-05-25 18:35,224.6,0,0,31.213,96.013,0
2238,01-05-25 18:50,224.6,0,0,31.213,96.043,0
2239,01-05-25 19:05,224.6,0,0,31.334,96.397,0.01
2240,01-05-25 19:20,231.6,0,0,31.489,96.622,0
2241,01-05-25 19:35,242.9,0,0,31.635,96.603,0.01
2242,01-05-25 19:50,206.4,0,0,31.735,97.101,0.01
2243,01-05-25 20:05,210.6,0,0,31.845,97.536,0
2244,01-05-25 20:20,210.6,0,0,31.822,97.777,0.01
2245,01-05-25 20:35,210.6,0,0,31.798,98.038,0
2246,01-05-25 20:50,210.6,0,0,31.822,98.277,0
2247,01-05-25 21:05,210.6,0,0,31.851,98.378,0
2248,01-05-25 21:20,210.6,0,0,31.856,98.444,0
2249,01-05-25 21:35,210.6,0,0,31.894,98.587,0
2250,01-05-25 21:50,210.6,0,0,31.968,98.709,0.01
2251,01-05-25 22:05,210.6,0,0,32.02,98.819,0.01
2252,01-05-25 22:20,210.6,0,0,32.068,99.06,0.04
2253,01-05-25 22:35,210.6,0,0,32.169,99.24,0.04
2254,01-05-25 22:50,210.6,0,0,32.146,99.321,0.06
2255,01-05-25 23:05,210.6,0,0,32.131,99.416,0.05
2256,01-05-25 23:20,210.6,0,0,32.135,99.522,0.04
2257,01-05-25 23:35,220.4,0,0,32.16,99.609,0.03
2258,01-05-25 23:50,320.1,0,0,32.189,99.692,0.03
2259,01-06-25 0:05,320.1,0,0,32.223,99.748,0.02
2260,01-06-25 0:20,355.2,0,0,32.227,99.794,0.03
2261,01-06-25 0:35,324.3,0,0,32.256,99.837,0.01
2262,01-06-25 0:50,315.9,0,0,32.266,99.879,0.02
2263,01-06-25 1:05,46.3,0,0,32.247,99.927,0.02
2264,01-06-25 1:20,169.9,0,5.64,32.743,99.986,0.01
2265,01-06-25 1:35,190.9,2.26,11.25,40.17,99.394,0.05
2266,01-06-25 1:50,167.1,1.12,9.01,45.532,91.356,0.08
2267,01-06-25 2:05,341.2,1.12,6.76,42.309,91.772,0.06
2268,01-06-25 2:20,325.7,0,3.38,36.725,97.675,0.08
2269,01-06-25 2:35,273.8,1.12,9.01,38.052,99.29,0.05
2270,01-06-25 2:50,11.2,1.12,9.01,41.585,97.093,0.07
2271,01-06-25 3:05,314.5,0,6.76,41.175,94.823,0.09
2272,01-06-25 3:20,325.7,1.12,7.87,43.977,93.359,0.09
2273,01-06-25 3:35,289.2,2.26,11.25,45.16,91.35,0.08
2274,01-06-25 3:50,103.9,1.12,11.25,45.928,89.557,0.08
2275,01-06-25 4:05,2.8,1.12,5.64,41.643,92.929,0.03
2276,01-06-25 4:20,334.1,0,1.12,38.255,98.161,0
2277,01-06-25 4:35,315.9,0,2.26,37.13,98.676,0
2278,01-06-25 4:50,321.5,0,0,36.397,98.932,0
2279,01-06-25 5:05,321.5,0,1.12,35.838,99.115,0.01
2280,01-06-25 5:20,341.2,0,1.12,35.445,99.367,0
2281,01-06-25 5:35,9.8,0,0,35.253,99.518,0
2282,01-06-25 5:50,9.8,0,2.26,35.06,99.681,0
2283,01-06-25 6:05,287.8,0,1.12,35.109,99.872,0
2284,01-06-25 6:20,283.6,0,1.12,35.037,99.91,0
2285,01-06-25 6:35,272.4,0,1.12,35.2,99.988,0
2286,01-06-25 6:50,285,0,0,35.35,99.997,0
2287,01-06-25 7:05,297.6,0,2.26,35.413,99.997,0
2288,01-06-25 7:20,244.3,0,1.12,35.413,99.997,0
2289,01-06-25 7:35,230.2,0,1.12,35.341,99.997,0
2290,01-06-25 7:50,228.8,0,1.12,35.244,99.997,0
2291,01-06-25 8:05,268.1,0,2.26,35.379,99.997,0
2292,01-06-25 8:20,244.3,0,12.39,36.021,99.997,0
2293,01-06-25 8:35,234.5,0,3.38,38.395,99.997,0.01
2294,01-06-25 8:50,203.6,0,2.26,38.539,99.98,0
2295,01-06-25 9:05,278,0,2.26,37.684,99.997,0
2296,01-06-25 9:20,256.9,0,0,37.179,99.988,0.01
2297,01-06-25 9:35,255.5,0,0,36.869,99.937,0.01
2298,01-06-25 9:50,263.9,0,0,36.898,99.913,0
2299,01-06-25 10:05,231.6,0,1.12,37.641,99.956,0
2300,01-06-25 10:20,98.3,0,3.38,38.669,97.475,0
2301,01-06-25 10:35,146,0,3.38,38.68,96.388,0
2302,01-06-25 10:50,102.5,0,1.12,38.226,95.554,0.01
2303,01-06-25 11:05,178.3,0,1.12,37.859,93.936,0.01
2304,01-06-25 11:20,174.1,0,3.38,37.362,93.225,0
2305,01-06-25 11:35,151.6,0,5.64,35.881,92.639,0.01
2306,01-06-25 11:50,129.2,0,4.5,35.181,92.023,0
2307,01-06-25 12:05,185.3,0,1.12,34.741,93.12,0
2308,01-06-25 12:20,169.9,0,7.87,33.742,94.104,0.01
2309,01-06-25 12:35,233.1,0,5.64,33.946,89.23,0
2310,01-06-25 12:50,262.5,0,4.5,33.975,88.844,0
2311,01-06-25 13:05,190.9,0,3.38,33.771,89.636,0
2312,01-06-25 13:20,169.9,0,4.5,33.811,89.625,0
2313,01-06-25 13:35,206.4,1.12,6.76,32.976,91.182,0
2314,01-06-25 13:50,233.1,0,6.76,32.421,91.252,0
2315,01-06-25 14:05,188.1,0,7.87,32.212,87.292,0
2316,01-06-25 14:20,185.3,1.12,13.51,31.465,84.953,0
2317,01-06-25 14:35,220.4,0,7.87,30.751,83.438,0
2318,01-06-25 14:50,140.4,0,0,30.456,79.762,0
2319,01-06-25 15:05,328.5,0,0,29.815,78.973,0
2320,01-06-25 15:20,202.2,0,0,29.095,80.76,0
2321,01-06-25 15:35,213.4,0,0,28.294,77.893,0
2322,01-06-25 15:50,223.2,0,0,27.507,76.905,0
2323,01-06-25 16:05,199.4,0,0,26.663,77.055,0
2324,01-06-25 16:20,202.2,0,0,26.181,76.045,0
2325,01-06-25 16:35,202.2,0,0,25.79,75.076,0
2326,01-06-25 16:50,160,0,0,25.569,77.852,0
2327,01-06-25 17:05,196.5,0,0,25.36,78.581,0
2328,01-06-25 17:20,207.8,0,0,25.052,78.132,0
2329,01-06-25 17:35,164.3,0,0,25.012,77.891,0
2330,01-06-25 17:50,103.9,0,0,25.052,78.364,0
2331,01-06-25 18:05,126.4,0,0,25.084,79.263,0
2332,01-06-25 18:20,144.6,0,0,25.23,81.147,0
2333,01-06-25 18:35,167.1,0,0,25.162,81.942,0
2334,01-06-25 18:50,210.6,0,0,25.187,82.618,0
2335,01-06-25 19:05,214.8,0,0,25.322,82.898,0
2336,01-06-25 19:20,219,0,0,25.38,84.068,0
2337,01-06-25 19:35,242.9,0,0,25.308,87.61,0
2338,01-06-25 19:50,205,0,0,25.36,91.321,0
2339,01-06-25 20:05,198,0,0,25.205,92.255,0
2340,01-06-25 20:20,141.8,0,0,25.351,92.558,0
2341,01-06-25 20:35,124.9,0,0,25.538,93.033,0
2342,01-06-25 20:50,119.3,0,0,25.592,93.231,0
2343,01-06-25 21:05,196.5,0,0,25.466,93.077,0
2344,01-06-25 21:20,221.8,0,0,25.612,93.123,0
2345,01-06-25 21:35,199.4,0,0,25.819,93.581,0
2346,01-06-25 21:50,248.5,0,0,25.896,93.051,0
2347,01-06-25 22:05,176.9,0,0,25.948,92.992,0
2348,01-06-25 22:20,203.6,0,0,25.974,92.696,0
2349,01-06-25 22:35,209.2,0,0,26.026,92.309,0
2350,01-06-25 22:50,200.8,0,0,25.911,91.276,0
2351,01-06-25 23:05,189.5,0,0,25.75,90.561,0
2352,01-06-25 23:20,237.3,0,0,25.673,90.5,0
2353,01-06-25 23:35,258.3,0,0,25.587,90.742,0
2354,01-06-25 23:50,205,0,0,25.506,88.82,0
2355,01-07-25 0:05,200.8,0,0,25.317,87.24,0
2356,01-07-25 0:20,282.2,0,0,25.297,88.151,0
2357,01-07-25 0:35,217.6,0,0,25.191,87.922,0
2358,01-07-25 0:50,221.8,0,0,25.052,88.534,0
2359,01-07-25 1:05,230.2,0,0,24.912,88.669,0
2360,01-07-25 1:20,168.5,0,0,24.733,88.173,0
2361,01-07-25 1:35,179.7,0,0,24.631,87.578,0
2362,01-07-25 1:50,221.8,0,0,24.372,87.973,0
2363,01-07-25 2:05,248.5,0,0,24.337,87.385,0
2364,01-07-25 2:20,226,0,0,24.105,86.151,0
2365,01-07-25 2:35,186.7,0,0,24.217,85.82,0
2366,01-07-25 2:50,216.2,0,0,24.197,86.418,0
2367,01-07-25 3:05,238.7,0,0,24.042,86.14,0
2368,01-07-25 3:20,205,0,0,23.815,85.209,0
2369,01-07-25 3:35,203.6,0,0,23.7,85.756,0
2370,01-07-25 3:50,220.4,0,0,23.545,85.649,0
2371,01-07-25 4:05,226,0,0,23.45,85.62,0
2372,01-07-25 4:20,209.2,0,0,23.405,84.648,0
2373,01-07-25 4:35,182.5,0,0,23.247,86.502,0
2374,01-07-25 4:50,139,0,0,23.04,86.894,0
2375,01-07-25 5:05,231.6,0,0,22.937,87.195,0
2376,01-07-25 5:20,213.4,0,0,22.89,87.129,0
2377,01-07-25 5:35,213.4,0,0,22.845,87.453,0
2378,01-07-25 5:50,259.7,0,0,22.865,86.947,0
2379,01-07-25 6:05,219,0,0,22.807,84.327,0
2380,01-07-25 6:20,230.2,0,0,22.649,83.503,0
2381,01-07-25 6:35,221.8,0,0,22.581,84.102,0
2382,01-07-25 6:50,171.3,0,0,22.498,84.63,0
2383,01-07-25 7:05,112.3,0,0,22.474,84.637,0
2384,01-07-25 7:20,206.4,0,0,22.374,84.422,0
2385,01-07-25 7:35,223.2,0,0,22.296,84.681,0
2386,01-07-25 7:50,235.9,0,0,22.276,83.728,0
2387,01-07-25 8:05,216.2,0,0,22.204,83.264,0
2388,01-07-25 8:20,223.2,0,0,22.19,82.084,0
2389,01-07-25 8:35,213.4,0,0,22.257,81.569,0
2390,01-07-25 8:50,165.7,0,0,22.285,81.862,0
2391,01-07-25 9:05,178.3,0,0,22.325,82.22,0
2392,01-07-25 9:20,171.3,0,0,22.543,81.849,0
2393,01-07-25 9:35,168.5,0,0,22.325,81.936,0
2394,01-07-25 9:50,171.3,0,0,22.681,80.975,0
2395,01-07-25 10:05,219,0,0,22.816,78.691,0
2396,01-07-25 10:20,209.2,0,0,22.836,78.561,0
2397,01-07-25 10:35,331.3,0,0,22.971,79.908,0
2398,01-07-25 10:50,205,0,0,23.387,79.684,0
2399,01-07-25 11:05,248.5,0,0,23.353,80.441,0
2400,01-07-25 11:20,212,0,0,23.522,79.934,0
2401,01-07-25 11:35,192.3,0,0,23.256,79.332,0
2402,01-07-25 11:50,216.2,0,0,23.416,79.068,0
2403,01-07-25 12:05,160,0,0,23.999,76.829,0
2404,01-07-25 12:20,137.6,0,0,24.111,74.223,0
2405,01-07-25 12:35,200.8,0,0,23.801,74.662,0
2406,01-07-25 12:50,158.6,0,0,24.111,74.615,0
2407,01-07-25 13:05,158.6,0,0,24.048,72.546,0
2408,01-07-25 13:20,132,0,0,24.053,72.409,0
2409,01-07-25 13:35,231.6,0,0,24.708,72.033,0
2410,01-07-25 13:50,182.5,0,0,25.027,70.573,0
2411,01-07-25 14:05,183.9,0,0,24.492,69.873,0
2412,01-07-25 14:20,226,0,0,24.737,70.036,0
2413,01-07-25 14:35,217.6,0,0,25.07,68.621,0
2414,01-07-25 14:50,153,0,0,24.607,70.416,0
2415,01-07-25 15:05,200.8,0,0,24.555,70.245,0
2416,01-07-25 15:20,249.9,0,0,24.791,71.42,0
2417,01-07-25 15:35,255.5,0,0,24.66,71.8,0
2418,01-07-25 15:50,234.5,0,0,24.843,71.452,0
2419,01-07-25 16:05,200.8,0,0,24.211,72.769,0
2420,01-07-25 16:20,186.7,0,0,23.979,73.332,0
2421,01-07-25 16:35,192.3,0,0,24.048,73.822,0
2422,01-07-25 16:50,339.7,0,0,24.085,74.766,0
2423,01-07-25 17:05,248.5,0,0,23.769,76.333,0
2424,01-07-25 17:20,207.8,0,0,23.522,77.624,0
2425,01-07-25 17:35,155.8,0,0,23.401,78.521,0
2426,01-07-25 17:50,73,0,0,23.238,79.664,0
2427,01-07-25 18:05,169.9,0,0,23.058,79.762,0
2428,01-07-25 18:20,178.3,0,0,23.063,80.076,0
2429,01-07-25 18:35,144.6,0,0,22.77,79.96,0
2430,01-07-25 18:50,318.7,0,0,22.807,80.752,0
2431,01-07-25 19:05,176.9,0,0,22.638,80.584,0
2432,01-07-25 19:20,160,0,0,22.483,80.612,0
2433,01-07-25 19:35,167.1,0,0,22.392,80.761,0
2434,01-07-25 19:50,251.3,0,0,22.489,81.039,0
2435,01-07-25 20:05,221.8,0,0,22.368,80.978,0
2436,01-07-25 20:20,154.4,0,0,22.325,81.067,0
2437,01-07-25 20:35,109.5,0,0,22.213,80.726,0
2438,01-07-25 20:50,217.6,0,0,22.136,80.438,0
2439,01-07-25 21:05,228.8,0,0,22.084,80.427,0
2440,01-07-25 21:20,203.6,0,0,22.021,81.164,0
2441,01-07-25 21:35,234.5,0,0,21.943,81.434,0
2442,01-07-25 21:50,227.4,0,0,21.857,81.503,0
2443,01-07-25 22:05,189.5,0,0,21.745,81.396,0
2444,01-07-25 22:20,234.5,0,0,21.529,80.583,0
2445,01-07-25 22:35,214.8,0,0,21.331,80.813,0
2446,01-07-25 22:50,202.2,0,0,21.378,81.477,0
2447,01-07-25 23:05,234.5,0,0,21.133,81.305,0
2448,01-07-25 23:20,189.5,0,0,21.099,81.135,0
2449,01-07-25 23:35,182.5,0,0,20.988,81.472,0
2450,01-07-25 23:50,212,0,0,20.988,81.404,0
2451,01-08-25 0:05,228.8,0,0,20.901,81.337,0
2452,01-08-25 0:20,207.8,0,0,20.858,81.353,0
2453,01-08-25 0:35,210.6,0,0,20.766,81.567,0
2454,01-08-25 0:50,207.8,0,0,20.761,82.29,0
2455,01-08-25 1:05,212,0,0,20.732,82.216,0
2456,01-08-25 1:20,212,0,0,20.66,81.643,0
2457,01-08-25 1:35,195.1,0,0,20.637,82.896,0
2458,01-08-25 1:50,217.6,0,0,20.476,81.318,0
2459,01-08-25 2:05,148.8,0,0,20.08,79.493,0
2460,01-08-25 2:20,209.2,0,0,19.911,79.014,0
2461,01-08-25 2:35,167.1,0,0,19.839,78.567,0
2462,01-08-25 2:50,151.6,0,0,19.753,79.513,0
2463,01-08-25 3:05,150.2,0,0,19.747,81.129,0
2464,01-08-25 3:20,150.2,0,0,19.661,80.879,0
2465,01-08-25 3:35,161.5,0,0,19.652,82.789,0
2466,01-08-25 3:50,193.7,0,0,19.699,83.281,0
2467,01-08-25 4:05,161.5,0,0,19.926,83.894,0
2468,01-08-25 4:20,-888.9,-888.88,-888.88,-888.88,84.315,-888.88
2469,01-08-25 4:35,-888.9,-888.88,-888.88,19.285,86.171,-888.88
2470,01-08-25 4:50,-888.9,0,0,18.86,85.924,0
2471,01-08-25 5:05,143.2,0,0,18.642,86.412,0
2472,01-08-25 5:20,143.2,0,0,18.565,88.276,0
2473,01-08-25 5:35,143.2,0,0,18.412,87.32,0
2474,01-08-25 5:50,143.2,0,0,18.019,87.991,0
2475,01-08-25 6:05,143.2,0,0,17.924,88.513,0
2476,01-08-25 6:20,143.2,0,0,17.91,89.728,0
2477,01-08-25 6:35,143.2,0,0,17.542,90.132,0
2478,01-08-25 6:50,143.2,0,0,16.842,90.195,0
2479,01-08-25 7:05,143.2,0,0,16.326,92.009,0
2480,01-08-25 7:20,143.2,0,0,16.408,91.945,0
2481,01-08-25 7:35,143.2,0,0,16.641,91.302,0
2482,01-08-25 7:50,144.6,0,0,16.891,90.771,0
2483,01-08-25 8:05,144.6,0,0,17.2,90.518,0
2484,01-08-25 8:20,144.6,0,0,17.823,89.296,0
2485,01-08-25 8:35,143.2,0,0,18.788,87.982,0
2486,01-08-25 8:50,144.6,0,0,19.819,84.707,0
2487,01-08-25 9:05,144.6,0,0,21.306,80.879,0
2488,01-08-25 9:20,143.2,0,0,21.92,78.463,0
2489,01-08-25 9:35,139,0,0,21.909,78.547,0
2490,01-08-25 9:50,176.9,0,0,22.179,79.384,0
2491,01-08-25 10:05,175.5,0,0,22.437,79.702,0
2492,01-08-25 10:20,190.9,0,0,23.353,77.963,0
2493,01-08-25 10:35,193.7,0,0,23.855,76.643,0
2494,01-08-25 10:50,190.9,0,0,24.337,76.143,0
2495,01-08-25 11:05,205,0,0,24.516,76.162,0
2496,01-08-25 11:20,198,0,0,24.53,77.557,0
2497,01-08-25 11:35,198,0,0,24.555,77.906,0
2498,01-08-25 11:50,193.7,0,0,24.28,79.446,0
2499,01-08-25 12:05,226,0,0,24.714,78.656,0
2500,01-08-25 12:20,49.1,0,0,25.032,78.923,0
2501,01-08-25 12:35,207.8,0,0,25.578,76.01,0
2502,01-08-25 12:50,269.6,0,0,26.017,73.013,0
2503,01-08-25 13:05,188.1,0,0,25.389,73.668,0
2504,01-08-25 13:20,226,0,0,25.659,73.185,0
2505,01-08-25 13:35,94.1,0,0,25.158,74.592,0
2506,01-08-25 13:50,178.3,0,0,25.075,76.58,0
2507,01-08-25 14:05,231.6,0,0,25.558,74.189,0
2508,01-08-25 14:20,214.8,0,0,25.446,73.272,0
2509,01-08-25 14:35,199.4,0,0,25.187,75.692,0
2510,01-08-25 14:50,178.3,0,0,24.796,74.974,0
2511,01-08-25 15:05,199.4,0,0,24.631,74.948,0
2512,01-08-25 15:20,195.1,0,0,24.723,74.965,0
2513,01-08-25 15:35,22.5,0,0,24.728,74.835,0
2514,01-08-25 15:50,186.7,0,0,25.009,71.862,0
2515,01-08-25 16:05,200.8,0,0,25.552,68.928,0
2516,01-08-25 16:20,123.5,0,0,25.009,68.005,0
2517,01-08-25 16:35,99.7,0,0,24.69,69.11,0
2518,01-08-25 16:50,141.8,0,0,23.976,71.397,0
2519,01-08-25 17:05,179.7,0,0,23.571,73.649,0
2520,01-08-25 17:20,127.8,0,0,23.508,72.624,0
2521,01-08-25 17:35,172.7,0,0,23.502,72.967,0
2522,01-08-25 17:50,178.3,0,0,23.077,74.957,0
2523,01-08-25 18:05,127.8,0,0,22.802,75.947,0
2524,01-08-25 18:20,251.3,0,0,22.595,76.435,0
2525,01-08-25 18:35,251.3,0,0,22.744,77.328,0
2526,01-08-25 18:50,192.3,0,0,22.523,77.273,0
2527,01-08-25 19:05,214.8,0,0,22.32,76.768,0
2528,01-08-25 19:20,203.6,0,0,22.179,77.917,0
2529,01-08-25 19:35,256.9,0,0,21.78,80.217,0
2530,01-08-25 19:50,192.3,0,0,21.346,82.672,0
2531,01-08-25 20:05,176.9,0,0,21.191,82.335,0
2532,01-08-25 20:20,220.4,0,0,21.065,84.863,0
2533,01-08-25 20:35,248.5,0,0,20.896,80.719,0
2534,01-08-25 20:50,268.1,0,0,20.655,79.055,0
2535,01-08-25 21:05,181.1,0,0,20.548,74.896,0
2536,01-08-25 21:20,160,0,0,20.394,74.302,0
2537,01-08-25 21:35,212,0,0,20.244,72.197,0
2538,01-08-25 21:50,161.5,0,0,20.046,72.688,0
2539,01-08-25 22:05,188.1,0,0,19.83,73.054,0
2540,01-08-25 22:20,199.4,0,0,19.738,72.822,0
2541,01-08-25 22:35,216.2,0,0,19.564,73.548,0
2542,01-08-25 22:50,216.2,0,0,19.285,74.359,0
2543,01-08-25 23:05,203.6,0,0,19.198,73.881,0
2544,01-08-25 23:20,162.9,0,0,18.923,75.785,0
2545,01-08-25 23:35,182.5,0,0,18.671,77.496,0
2546,01-08-25 23:50,198,0,0,18.565,75.981,0
2547,01-09-25 0:05,200.8,0,0,18.522,75.949,0
2548,01-09-25 0:20,202.2,0,0,18.648,74.604,0
2549,01-09-25 0:35,223.2,0,0,18.682,74.258,0
2550,01-09-25 0:50,216.2,0,0,18.498,73.881,0
2551,01-09-25 1:05,223.2,0,0,18.421,73.889,0
2552,01-09-25 1:20,209.2,0,0,18.372,73.912,0
2553,01-09-25 1:35,151.6,0,0,18.295,73.878,0
2554,01-09-25 1:50,185.3,0,0,18.185,74.2,0
2555,01-09-25 2:05,171.3,0,0,18.171,73.991,0
2556,01-09-25 2:20,219,0,0,17.944,74.583,0
2557,01-09-25 2:35,228.8,0,0,17.881,76.332,0
2558,01-09-25 2:50,233.1,0,0,17.798,77.678,0
2559,01-09-25 3:05,186.7,0,0,17.778,77.145,0
2560,01-09-25 3:20,231.6,0,0,17.749,75.792,0
2561,01-09-25 3:35,189.5,0,0,17.717,76.674,0
2562,01-09-25 3:50,202.2,0,0,17.614,75.004,0
2563,01-09-25 4:05,203.6,0,0,17.697,75.029,0
2564,01-09-25 4:20,185.3,0,0,17.49,75.198,0
2565,01-09-25 4:35,182.5,0,0,17.499,75.363,0
2566,01-09-25 4:50,220.4,0,0,17.307,76.597,0
2567,01-09-25 5:05,238.7,0,0,17.224,77.913,0
2568,01-09-25 5:20,252.7,0,0,17.2,77.978,0
2569,01-09-25 5:35,252.7,0,0,17.112,78.035,0
2570,01-09-25 5:50,259.7,0,0,17.083,78.164,0
2571,01-09-25 6:05,182.5,0,0,16.92,78.599,0
2572,01-09-25 6:20,258.3,0,0,16.939,78.293,0
2573,01-09-25 6:35,192.3,0,0,16.824,77.034,0
2574,01-09-25 6:50,171.3,0,0,16.704,78.102,0
2575,01-09-25 7:05,205,0,0,16.606,78.686,0
2576,01-09-25 7:20,174.1,0,0,16.428,78.543,0
2577,01-09-25 7:35,185.3,0,0,15.912,79.971,0
2578,01-09-25 7:50,183.9,0,0,15.998,80.635,0
2579,01-09-25 8:05,182.5,0,0,16.113,80.456,0
2580,01-09-25 8:20,196.5,0,0,16.452,79.963,0
2581,01-09-25 8:35,214.8,0,0,16.626,78.965,0
2582,01-09-25 8:50,161.5,0,0,16.804,78.274,0
2583,01-09-25 9:05,154.4,0,0,17.094,77.176,0
2584,01-09-25 9:20,157.2,0,0,17.861,75.808,0
2585,01-09-25 9:35,171.3,0,0,18.378,74.276,0
2586,01-09-25 9:50,216.2,0,0,18.604,72.428,0
2587,01-09-25 10:05,82.8,0,0,18.648,72.161,0
2588,01-09-25 10:20,213.4,0,0,20.399,68.042,0
2589,01-09-25 10:35,162.9,0,0,20.617,66.896,0
2590,01-09-25 10:50,186.7,0,0,22.991,61.637,0
